time;logger;level;message;exception
2012-01-16 00:20:09.9615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/129' was found;
2012-01-16 00:20:09.9615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/161' was found;
2012-01-16 00:20:09.9615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/193' was found;
2012-01-16 00:20:09.9615;Raven.Database.Server.HttpServer;Debug;Request #  18: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-16 00:20:09.9615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/225' was found;
2012-01-16 00:20:09.9615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/257' was found;
2012-01-16 00:20:09.9615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/289' was found;
2012-01-16 00:20:09.9615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/321' was found;
2012-01-16 00:20:09.9615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/353' was found;
2012-01-16 00:20:09.9615;Raven.Database.Server.HttpServer;Debug;Request #  19: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Posts?query=&start=0&pageSize=128&aggregation=None;
2012-01-16 00:21:37.7910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-16 00:21:37.7910;Raven.Database.Server.HttpServer;Debug;Request #  20: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-16 00:21:37.8630;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts for all documents;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/33' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/65' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/97' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/129' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/161' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/193' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/225' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/257' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/289' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/321' was found;
2012-01-16 00:21:37.8630;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/353' was found;
2012-01-16 00:21:37.8660;Raven.Database.Server.HttpServer;Debug;Request #  21: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/Posts?query=&start=0&pageSize=128&aggregation=None;
2012-01-16 00:22:36.9587;Raven.Database.Server.HttpServer;Debug;Request #  22: GET     -    26 ms - <default>  - 200 - /stats?noCache=-1775480530;
2012-01-16 00:29:25.2336;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
2012-01-16 00:35:25.5136;Raven.Database.Server.HttpServer;Debug;Request #  23: GET     -    71 ms - <default>  - 200 - /stats?noCache=-1645007047;
2012-01-16 00:35:33.3161;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-16 00:35:33.3161;Raven.Database.Server.HttpServer;Debug;Request #  24: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-16 00:35:33.4021;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts for all documents;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/33' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/65' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/97' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/129' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/161' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/193' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/225' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/257' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/289' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/321' was found;
2012-01-16 00:35:33.4021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/353' was found;
2012-01-16 00:35:33.4021;Raven.Database.Server.HttpServer;Debug;Request #  25: GET     -     5 ms - <default>  - 200 - /indexes/dynamic/Posts?query=&start=0&pageSize=128&aggregation=None;
2012-01-16 00:37:45.6030;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-16 00:37:45.6030;Raven.Database.Server.HttpServer;Debug;Request #  26: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-16 00:37:45.6910;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts for all documents;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/33' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/65' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/97' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/129' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/161' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/193' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/225' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/257' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/289' was found;
2012-01-16 00:37:45.6910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/321' was found;
2012-01-16 00:37:45.6970;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/353' was found;
2012-01-16 00:37:45.6970;Raven.Database.Server.HttpServer;Debug;Request #  27: GET     -     9 ms - <default>  - 200 - /indexes/dynamic/Posts?query=&start=0&pageSize=128&aggregation=None;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-16 00:38:01.8517;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts for all documents;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/33' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/65' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/97' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/129' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/161' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/193' was found;
2012-01-16 00:38:01.8517;Raven.Database.Server.HttpServer;Debug;Request #  28: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/225' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/257' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/289' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/321' was found;
2012-01-16 00:38:01.8517;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/353' was found;
2012-01-16 00:38:01.8517;Raven.Database.Server.HttpServer;Debug;Request #  29: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Posts?query=&start=0&pageSize=128&aggregation=None;
2012-01-16 00:39:25.2343;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
2012-01-16 00:39:37.7863;Raven.Database.Server.HttpServer;Debug;Request #  30: GET     -    34 ms - <default>  - 200 - /stats?noCache=-1031310602;
2012-01-16 00:49:25.2352;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
2012-01-16 00:57:36.3656;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-16 00:57:36.3656;Raven.Database.Server.HttpServer;Debug;Request #  31: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-16 00:57:36.4546;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts for all documents;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/33' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/65' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/97' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/129' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/161' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/193' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/225' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/257' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/289' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/321' was found;
2012-01-16 00:57:36.4546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/353' was found;
2012-01-16 00:57:36.4546;Raven.Database.Server.HttpServer;Debug;Request #  32: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/Posts?query=&start=0&pageSize=128&aggregation=None;
2012-01-16 00:59:25.2353;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
2012-01-16 00:59:54.9430;Raven.Database.Server.HttpServer;Debug;Request #  33: GET     -    36 ms - <default>  - 200 - /stats?noCache=-762974596;
2012-01-16 01:02:09.8467;Raven.Database.Server.HttpServer;Debug;Request #  34: GET     -    79 ms - <default>  - 200 - /stats?noCache=892258685;
2012-01-16 01:02:14.0729;Raven.Database.Server.HttpServer;Debug;Request #  35: GET     -   122 ms - <default>  - 200 - /docs/?start=0&pageSize=12&noCache=2075374816;
2012-01-16 01:02:14.8840;Raven.Database.Server.HttpServer;Debug;Request #  36: GET     -    46 ms - <default>  - 200 - /docs/?start=0&pageSize=12&noCache=383139476;
2012-01-16 01:02:15.9150;Raven.Database.Server.HttpServer;Debug;Request #  37: GET     -    63 ms - <default>  - 200 - /stats?noCache=-2032841891;
2012-01-16 01:02:43.6196;Raven.Database.Server.HttpServer;Debug;Request #  38: GET     -    29 ms - <default>  - 200 - /stats?noCache=853171643;
2012-01-16 01:02:46.6578;Raven.Database.Server.HttpServer;Debug;Request #  39: GET     -    26 ms - <default>  - 200 - /docs/?start=0&pageSize=12&noCache=524563289;
2012-01-16 01:07:19.2854;Raven.Database.Server.HttpServer;Debug;Request #  40: GET     -    27 ms - <default>  - 200 - /stats?noCache=1748303269;
2012-01-16 01:09:25.2356;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
2012-01-16 01:15:45.9374;Raven.Database.Server.HttpServer;Debug;Request #  41: GET     -    27 ms - <default>  - 200 - /stats?noCache=-749689241;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-16 01:16:01.6743;Raven.Database.Server.HttpServer;Debug;Request #  42: GET     -    13 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-16 01:16:01.6743;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts for all documents;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/33' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/65' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/97' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/129' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/161' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/193' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/225' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/257' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/289' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/321' was found;
2012-01-16 01:16:01.6743;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts/353' was found;
2012-01-16 01:16:01.6743;Raven.Database.Server.HttpServer;Debug;Request #  43: GET     -     7 ms - <default>  - 200 - /indexes/dynamic/Posts?query=&start=0&pageSize=128&aggregation=None;
2012-01-16 01:19:25.2329;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
2012-01-16 01:19:25.2329;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
2012-01-16 01:19:25.2669;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
2012-01-16 01:19:25.2669;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work;
